variant,intensityMode,taskMode,scenarioSeed,optimizerSeed,fixedErr,dfMHz,scanTimeSec,nFreq,heightResolutionKm,integrationGainDb,observabilityScore,optimizationFeasible,constraintViolation
full_system,weak,balanced,3102,20260524,0,0.153952345967532,0.811927919015305,12,1.2521407734337,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260515,0,0.254746175638516,0.202451663302082,5,2.77850702811366,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260515,0,0.02,1.16912259460595,26,1.49801606346039,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260515,0,0.1,2.08,13,1.199169832,23.1806333496276,0.870045239259115,1,0
full_system,weak,weakEs,3103,20260515,0,0.05867758931348,5.28798187299526,21,2.38786853047081,25.910646070265,0.779331862161785,1,0.468883853609793
full_system,weak,full_trace,3103,20260515,0,0.0372796653547233,3.39050601034543,33,1.34222702656256,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3103,20260515,0,0.10755304406129,0.838084936583267,12,1.19929709349902,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260516,0,0.264204434553732,0.202191476504618,5,3.51967876845038,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260516,0,0.02,1.19624095072368,26,1.199169832,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260516,0,0.0983396314501954,1.7776009400795,13,1.21005723835376,23.1806333496276,0.870045239259115,1,0
full_system,weak,weakEs,3103,20260516,0,0.103931367708085,4.23513358393065,12,2.16856579694797,26.7024585307412,0.835889895052946,1,0.176425995536293
full_system,weak,full_trace,3103,20260516,0,0.0410282585620147,2.92551038059194,30,1.63326193820521,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3103,20260516,0,0.106566476709769,0.922296810567747,12,1.21549095257197,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260517,0,0.242099951666635,0.200956330756853,5,2.81141379084503,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260517,0,0.02,1.14806287003517,26,2.18688121724223,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260517,0,0.1,1.3,13,1.199169832,21.1394335230684,0.724245251647741,1,0
full_system,weak,weakEs,3103,20260517,0,0.0942697590484342,5.49467222214525,13,2.76443048425089,28.0127801399814,0.92948429571296,1,0.526297839484791
full_system,weak,full_trace,3103,20260517,0,0.05,5.6,25,1.798754748,25.6110138364906,0.936500988320754,1,0.333333333333333
full_system,weak,balanced,3103,20260517,0,0.107843759547496,1.04793717183574,12,1.23126727688611,21.9312459835446,0.70937471311033,1,0
full_system,weak,fast,3103,20260518,0,0.269505258252102,0.201754217869739,5,2.90067204172281,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260518,0,0.02,1.46175806633961,26,1.9914957159127,20.1703333929878,0.797880956641986,1,0
full_system,weak,hEs,3103,20260518,0,0.0672023706341046,2.01169551200162,18,1.199169832,21.9312459835446,0.780803284538901,1,0
full_system,weak,weakEs,3103,20260518,0,0.0948212676802036,3.473603042153,13,2.23789348041331,26.7024585307412,0.835889895052946,1,0
full_system,weak,full_trace,3103,20260518,0,0.0493818787900288,2.80395398303396,25,1.92957215111744,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3103,20260518,0,0.102142121253349,0.862374696412594,12,1.21089125469768,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260519,0,0.261868353287024,0.208104396836406,5,1.61923744904164,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260519,0,0.02,1.24049281193283,26,2.21541667909434,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260519,0,0.1,2.6,13,1.199169832,23.5411998265593,0.895799987611375,1,0.0833333333333334
full_system,weak,weakEs,3103,20260519,0,0.108249601247536,3.03974070160357,12,1.199169832,25.6110138364906,0.757929559749326,1,0
full_system,weak,full_trace,3103,20260519,0,0.02,5.85664070248437,61,1.199169832,21.9312459835446,0.673660427396044,1,0.394438262496278
full_system,weak,balanced,3103,20260519,0,0.106970640929068,1.0165813390269,12,1.22776104905635,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260520,0,0.269704977981305,0.202144896536416,5,2.56852314433499,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260520,0,0.02,1.11937629751236,26,2.02405056402121,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260520,0,0.0953451062104801,2.18199200949164,13,1.199169832,23.5411998265593,0.895799987611375,1,0
full_system,weak,weakEs,3103,20260520,0,0.104749438083833,3.36882061897766,12,1.69925868406468,26.9372694892365,0.852662106374034,1,0
full_system,weak,full_trace,3103,20260520,0,0.0525892468918746,2.62019526551548,23,1.40315765178023,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3103,20260520,0,0.106162548708894,0.82689229835518,12,1.199169832,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260521,0,0.264331319737073,0.204034617109568,5,3.29578620613559,18.9209460269048,0.815781859064629,1,0
